MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
OPT_acs_sym_7_mc_4_1B_2Br,57.4214000000,3.1544475576,-39.21417,-270623.351446,0.00000,-59554.021077,0.00000,7092.11061,-164496.21703,295.90257,98295.62964388793625,23-dmb_433K_1Bar
OPT_acs_sym_7_mc_4_2B_2CH3,120.3122000000,7.0875840843,-17.44492,-352610.430690,0.00000,-117701.796503,0.00000,17143.31683,-125303.30366,256.70700,98295.62964388793625,23-dmb_433K_1Bar
OPT_act_sym_6_mc_3_sym_3_on_2_1B_2CH3_1B_2CH3,209.3490000000,8.4519783664,-22.07788,-657189.982315,0.00000,-244260.505447,0.00000,23132.22147,-300419.29139,306.24552,98295.62964388793625,23-dmb_433K_1Bar
OPT_act_sym_6_mc_3_sym_3_on_2_1B_2SH_1B_2SH,214.8992000000,7.3852605246,-27.56785,-695575.146344,0.00000,-257043.920304,0.00000,34083.21646,-336010.25514,314.14481,98295.62964388793625,23-dmb_433K_1Bar
OPT_act_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_4Br,15.0166000000,0.6929165372,-43.16195,-122096.042405,0.00000,-3462.860147,0.00000,1141.75090,-81452.56543,105.93171,98295.62964388793625,23-dmb_433K_1Bar
OPT_apo_sym_6_mc_3_sym_3_on_1_1B_4F,58.2606000000,4.5913694985,-11.25214,-154189.035435,0.00000,-47605.338841,0.00000,6493.10897,-34033.49726,211.81923,98295.62964388793625,23-dmb_433K_1Bar
OPT_apo_sym_6_mc_3_sym_3_on_2_1B_2CF3,60.7208000000,3.8637844160,-16.34411,-205219.832155,0.00000,-47914.032052,0.00000,6921.42152,-79214.74361,218.39848,98295.62964388793625,23-dmb_433K_1Bar
OPT_apo_sym_6_mc_3_sym_3_on_2_2B_2CF3,21.6044000000,1.6685643632,-3.30089,-60229.246001,0.00000,-4745.176469,0.00000,2289.26519,-3249.62932,57.38573,98295.62964388793625,23-dmb_433K_1Bar
OPT_bcu_sym_8_mc_9_1B_2CH3,,,,,,,,,,,,23-dmb_433K_1Bar
OPT_bcu_sym_8_mc_9_2B_2OH,115.1920000000,3.5355867227,-24.92302,-441126.492743,0.00000,-108328.456851,0.00000,14057.88548,-218362.87423,250.35969,98295.62964388793625,23-dmb_433K_1Bar
OPT_ceq_sym_3_on_1_sym_7_mc_4_1B_2NH2_ntn_edge,88.7140000000,4.5952432849,-32.31772,-406824.128330,0.00000,-91718.681794,0.00000,9596.01946,-242191.03094,298.77178,98295.62964388793625,23-dmb_433K_1Bar
OPT_ceq_sym_3_on_1_sym_7_mc_4_2B_2Br_2B_2Br,19.9578000000,1.9573390661,-5.56125,-54148.963115,0.00000,-6337.177114,0.00000,2085.67123,-3709.82964,76.96305,98295.62964388793625,23-dmb_433K_1Bar
OPT_ceq_sym_3_on_1_sym_7_mc_4_2B_4F_2B_4F,9.6718000000,1.3609720775,-0.45969,-22319.033911,0.00000,-1577.857656,0.00000,982.99219,3618.54611,37.02944,98295.62964388793625,23-dmb_433K_1Bar
OPT_ceq_sym_3_on_2_sym_7_mc_4_1B_2NO2_ntn_edge,68.9818000000,3.1296042274,-30.69403,-321320.928477,0.00000,-51344.910655,0.00000,8291.03564,-174581.11631,225.26198,98295.62964388793625,23-dmb_433K_1Bar
OPT_ceq_sym_3_on_2_sym_7_mc_4_2B_2F_2B_2F,12.1648000000,2.0997540664,-1.34270,-30277.858547,0.00000,-2593.117924,0.00000,1199.56296,1770.12134,45.83792,98295.62964388793625,23-dmb_433K_1Bar
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_2CN,29.6634000000,1.4154033202,-10.53539,-145755.888179,0.00000,-15344.028333,0.00000,3641.10236,-75944.75512,91.36942,98295.62964388793625,23-dmb_433K_1Bar
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_2CH3,65.2152000000,3.6399475451,-9.44384,-234298.378866,0.00000,-42468.880327,0.00000,6509.24112,-87886.45219,116.57695,98295.62964388793625,23-dmb_433K_1Bar
OPT_csq_sym_8_mc_9_sym_5_on_11_1B_2CN,49.6538000000,3.2114735191,-13.31694,-219551.967876,0.00000,-33599.303138,0.00000,6141.75368,-110820.95885,155.42763,98295.62964388793625,23-dmb_433K_1Bar
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2F,74.6254000000,3.7003260895,-10.63801,-217214.504592,0.00000,-47931.923556,0.00000,8366.66614,-50619.02694,98.90960,98295.62964388793625,23-dmb_433K_1Bar
OPT_cut_sym_8_mc_9_sym_3_on_2_1B_2CH3_ntn_edge,100.0574000000,5.4259084657,-29.54600,-388447.784681,0.00000,-113468.667072,0.00000,13248.66540,-213598.99683,297.46572,98295.62964388793625,23-dmb_433K_1Bar
OPT_cut_sym_8_mc_9_sym_3_on_2_1B_4Br_ntn_edge,91.5302000000,2.4843621234,-25.28140,-368639.210372,0.00000,-96902.526917,0.00000,10468.12091,-201355.48176,269.29065,98295.62964388793625,23-dmb_433K_1Bar
OPT_cut_sym_8_mc_9_sym_3_on_2_2B_2NH2_2B_2NH2,20.3334000000,2.8284847230,-4.77937,-63639.422525,0.00000,-7958.160125,0.00000,2252.03973,-12901.73599,57.55304,98295.62964388793625,23-dmb_433K_1Bar
OPT_cut_sym_8_mc_9_sym_3_on_2_ntn_edge_1B_2F,89.5064000000,4.3978053219,-29.01143,-325619.880654,0.00000,-106586.293339,0.00000,10520.10886,-174886.25152,312.90293,98295.62964388793625,23-dmb_433K_1Bar
OPT_dag_sym_3_on_1_sym_7_mc_4_1B_2CH3,34.8026000000,7.1489891291,-18.63713,-110157.667105,0.00000,-36459.886893,0.00000,3883.38171,-47331.17337,277.70833,98295.62964388793625,23-dmb_433K_1Bar
OPT_dag_sym_3_on_1_sym_7_mc_4_2B_2CF3,19.0042000000,1.5143966723,-3.38566,-60021.579488,0.00000,-4373.731691,0.00000,2095.02940,-10283.97948,54.35228,98295.62964388793625,23-dmb_433K_1Bar
OPT_dag_sym_3_on_2_sym_7_mc_4_1B_2CH3,37.2752000000,7.6943780415,-24.54938,-120362.691160,0.00000,-42754.539222,0.00000,4948.21849,-56788.58153,298.22555,98295.62964388793625,23-dmb_433K_1Bar
OPT_dag_sym_3_on_2_sym_7_mc_4_2B_2F,19.3372000000,2.5033311892,-1.51180,-52315.209412,0.00000,-6674.037462,0.00000,1931.82834,-3359.64032,54.08064,98295.62964388793625,23-dmb_433K_1Bar
OPT_ddi_sym_8_mc_9_1B_2CF3,,,,,,,,,,,,23-dmb_433K_1Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_2Br_1B_2Br,89.3986000000,4.6093971246,-14.69837,-276646.804158,0.00000,-91434.977701,0.00000,10665.37877,-111833.46359,271.22140,98295.62964388793625,23-dmb_433K_1Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_2OH_1B_2OH,64.8984000000,5.4778991731,-7.75911,-192927.197621,0.00000,-52605.474017,0.00000,6796.55794,-59168.54525,194.04486,98295.62964388793625,23-dmb_433K_1Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_2B_2CF3_2B_2CF3,54.1268000000,1.7566405161,-5.43828,-147888.992825,0.00000,-14728.713814,0.00000,6342.95395,-7441.50339,56.58254,98295.62964388793625,23-dmb_433K_1Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2F,125.4298000000,2.3378256938,-37.45870,-701166.929356,0.00000,-104866.372583,0.00000,20271.28285,-440416.92659,209.43146,98295.62964388793625,23-dmb_433K_1Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_1B_2CN_ntn_edge,56.4062000000,4.9723348465,-18.65216,-201309.894013,0.00000,-48517.437691,0.00000,7733.19008,-87839.79818,238.61428,98295.62964388793625,23-dmb_433K_1Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_1B_4Br_1B_4Br,88.8016000000,3.0843323981,-21.73322,-311428.860680,0.00000,-90842.133358,0.00000,12215.33065,-148816.08708,269.65947,98295.62964388793625,23-dmb_433K_1Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_2B_2OH_2B_2OH,41.8086000000,2.2893922775,-0.67804,-98624.188669,0.00000,-9410.658797,0.00000,3860.58060,11901.68250,42.65832,98295.62964388793625,23-dmb_433K_1Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_2SH,91.1392000000,1.6337435667,-35.80439,-546957.929925,0.00000,-85660.316951,0.00000,6592.19443,-374199.08183,146.42286,98295.62964388793625,23-dmb_433K_1Bar
OPT_eea_sym_6_mc_3_sym_3_on_2_1B_2NO2,46.7482000000,3.0764008565,-8.28869,-148046.026898,0.00000,-23329.335644,0.00000,4599.66526,-35994.15495,136.11340,98295.62964388793625,23-dmb_433K_1Bar
OPT_fcu_sym_12_mc_11_1B_2OH,95.8338000000,1.6135345588,-36.71099,-740075.439260,0.00000,-28685.246260,0.00000,5759.18406,-493333.37465,183.89464,98295.62964388793625,23-dmb_433K_1Bar
OPT_fcu_sym_12_mc_11_2B_4Br,30.3814000000,1.2856857057,-53.67354,-193450.485327,0.00000,-26110.541481,0.00000,2788.86618,-132057.72568,222.20675,98295.62964388793625,23-dmb_433K_1Bar
OPT_flu_sym_8_mc_9_1AN_C_1B_4H,80.9640000000,2.8045087688,-37.69014,-427986.197483,0.00000,-69533.499665,0.00000,9243.96645,-263961.38311,239.55654,98295.62964388793625,23-dmb_433K_1Bar
OPT_flu_sym_8_mc_9_1AN_C_2B_4H,69.0996000000,7.1588114281,-16.38144,-195345.752600,0.00000,-75440.312997,0.00000,8069.25952,-71438.12574,283.48212,98295.62964388793625,23-dmb_433K_1Bar
OPT_fog_sym_5_mc_2_sym_3_on_2_1B_2OH_1B_2OH,32.0630000000,3.5848472867,-4.47873,-76881.700103,0.00000,-13281.385431,0.00000,2854.56013,2250.32406,100.11695,98295.62964388793625,23-dmb_433K_1Bar
OPT_fog_sym_5_mc_2_sym_3_on_2_2B_2CN_2B_2CN,25.0502000000,1.6234604534,2.05867,-57003.401755,0.00000,-2716.916438,0.00000,2858.76114,12612.20524,25.58853,98295.62964388793625,23-dmb_433K_1Bar
OPT_fog_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2NO2,49.5022000000,4.9211613941,-15.98782,-144364.641680,0.00000,-40154.985617,0.00000,7462.61329,-43159.36831,216.81175,98295.62964388793625,23-dmb_433K_1Bar
OPT_fsc_sym_6_mc_3_sym_5_on_11_1B_2NO2_1B_2NO2,49.6384000000,3.9511767170,-24.26126,-183436.781933,0.00000,-40734.158643,0.00000,6512.64618,-82224.63204,233.10974,98295.62964388793625,23-dmb_433K_1Bar
OPT_fsc_sym_6_mc_3_sym_5_on_11_2B_2NH2_2B_2NH2,47.5596000000,6.6012250689,-10.38983,-242560.393602,0.00000,-67211.336757,0.00000,12300.84518,-37405.97192,184.44617,98295.62964388793625,23-dmb_433K_1Bar
OPT_ftw_sym_12_mc_11_sym_5_on_11_1B_2CH3,87.3314000000,3.5768868748,-40.13956,-504237.871090,0.00000,-80367.639871,0.00000,8074.11934,-334731.81906,250.68161,98295.62964388793625,23-dmb_433K_1Bar
OPT_ftw_sym_12_mc_11_sym_5_on_11_2B_2CH3,30.3504750000,7.0554153464,-26.08255,-901878.793929,0.00000,-272901.040544,0.00000,39277.37869,-477635.78129,293.96944,98295.62964388793625,23-dmb_433K_1Bar
OPT_ftw_sym_5_on_9_sym_12_mc_11_ntn_edge,27.0000000000,0.6994355349,-nan,-278823.544642,0.00000,-2757.508837,0.00000,2079.06873,-203899.55150,125.27883,98295.62964388793625,23-dmb_433K_1Bar
OPT_hwx_sym_3_on_1_sym_7_mc_4_1B_4CN,57.5670000000,4.3639008441,-22.04339,-200258.631392,0.00000,-50567.045062,0.00000,7508.81732,-86715.68901,233.61995,98295.62964388793625,23-dmb_433K_1Bar
OPT_hwx_sym_3_on_1_sym_7_mc_4_2B_4Br,58.7336000000,1.3872439283,-6.62994,-161773.137226,0.00000,-21317.479179,0.00000,5860.58019,-14075.52734,88.38138,98295.62964388793625,23-dmb_433K_1Bar
OPT_hwx_sym_3_on_2_sym_7_mc_4_2B_2CN,40.7524000000,2.4261960048,-4.32719,-110763.566472,0.00000,-9347.772287,0.00000,4506.00612,-3585.38990,58.90467,98295.62964388793625,23-dmb_433K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2CF3_1B_2CF3,166.7378000000,4.4201313177,-21.49507,-625105.909685,0.00000,-164609.645871,0.00000,16820.21260,-311855.26211,267.85771,98295.62964388793625,23-dmb_433K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2NO2_ntn_edge,106.6940000000,3.7813206444,-26.97877,-490798.562664,0.00000,-88240.076709,0.00000,10309.14144,-271371.92542,252.02351,98295.62964388793625,23-dmb_433K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_4H_ntn_edge,139.3922000000,7.1203717670,-33.42798,-565895.757440,0.00000,-168617.557320,0.00000,16798.84036,-336762.30251,338.67196,98295.62964388793625,23-dmb_433K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge,9.1948000000,0.7492930125,-35.53805,-60141.507296,0.00000,-951.603204,0.00000,1402.72738,-35302.19323,77.47069,98295.62964388793625,23-dmb_433K_1Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_1B_2OH_ntn_edge,57.3913000000,3.8115932847,-34.53389,-538461.257212,0.00000,-100284.960209,0.00000,13659.60478,-310948.49692,264.03699,98295.62964388793625,23-dmb_433K_1Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_2B_2CF3_2B_2CF3,43.8242000000,2.1689912686,-4.96968,-125354.340462,0.00000,-14934.806122,0.00000,3719.79367,-14915.14742,91.01906,98295.62964388793625,23-dmb_433K_1Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2CF3,66.1648000000,2.2115840679,-30.29934,-338980.618386,0.00000,-43165.961404,0.00000,7299.00411,-192538.22655,202.83283,98295.62964388793625,23-dmb_433K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2CF3_ntn_edge,50.9026000000,4.8881806948,-15.84016,-158077.157646,0.00000,-44049.622070,0.00000,7720.28001,-56494.81488,234.95514,98295.62964388793625,23-dmb_433K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2OH_ntn_edge,46.0444000000,6.4984040746,-12.26407,-124099.322360,0.00000,-37335.107043,0.00000,6332.73346,-28663.52200,211.57597,98295.62964388793625,23-dmb_433K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_2B_2Br_2B_2Br,14.7170000000,1.3176978739,0.48778,-34731.908913,0.00000,-2239.225582,0.00000,1613.18364,5101.10021,35.11974,98295.62964388793625,23-dmb_433K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_2B_4CN_2B_4CN,8.2246000000,0.9284317764,2.72352,-16410.535163,0.00000,-753.220540,0.00000,1081.42790,6390.86580,19.91877,98295.62964388793625,23-dmb_433K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_ntn_edge_ntn_edge,95.8550000000,4.4053595509,-46.96317,-509701.092679,0.00000,-108572.111366,0.00000,9159.86008,-342630.65759,334.52384,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2CF3_1B_2CF3,27.6596000000,4.0092591295,-12.32888,-84017.313668,0.00000,-19262.292278,0.00000,3002.69745,-23985.14332,191.03759,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2OH_ntn_edge,85.8090000000,6.9070289801,-22.27164,-561506.322784,0.00000,-194984.708150,0.00000,20634.28708,-266643.24384,302.32807,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_4H_ntn_edge,89.6290000000,8.2322934832,-27.36911,-562095.275281,0.00000,-215889.403244,0.00000,25497.17779,-262922.24220,322.89325,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_2B_2NO2_ntn_edge,63.1376000000,2.7238388118,-5.74220,-171414.019178,0.00000,-25594.982185,0.00000,5125.88550,-15111.31232,97.92695,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2Br,151.6658000000,4.1076318069,-43.77622,-711999.225746,0.00000,-170611.364692,0.00000,14594.53253,-449589.41382,319.04832,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_4F,165.6978000000,5.7768010171,-34.61873,-679525.354769,0.00000,-209605.520905,0.00000,16366.94791,-412776.41487,346.18137,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_2B_4Br,51.8706000000,2.3137919474,-14.67126,-209533.162076,0.00000,-42330.801269,0.00000,5064.65510,-104097.05047,225.57351,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_1B_2CN_ntn_edge,94.7612000000,7.2082993300,-26.32869,-336543.572268,0.00000,-111572.748233,0.00000,12746.11122,-177818.92750,309.97708,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_1B_4CN_1B_4CN,27.9326000000,4.6551469390,-11.91015,-87262.393101,0.00000,-18731.934759,0.00000,2695.17043,-25821.84416,184.97831,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_2F_2B_2F,15.0146000000,2.0991073580,1.06102,-35159.593817,0.00000,-2216.924446,0.00000,1623.43232,5736.68824,33.23090,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_4H_2B_4H,14.0602000000,2.5913762424,1.10941,-28876.229957,0.00000,-2144.654659,0.00000,1511.68901,9514.28167,30.91361,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_4Br,144.9022000000,2.7980781428,-52.70883,-819356.650939,0.00000,-147654.465802,0.00000,13694.57405,-554390.58360,295.63516,98295.62964388793625,23-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_2B_2SH,66.7044000000,6.4905642945,-19.77835,-254493.117092,0.00000,-68098.888538,0.00000,8270.89492,-130840.62997,282.38904,98295.62964388793625,23-dmb_433K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_11_1B_2OH,14.2259600000,1.9044538532,-29.39045,-533375.563679,0.00000,-35493.776203,0.00000,5387.78820,-362918.86935,176.23060,98295.62964388793625,23-dmb_433K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_11_2B_2OH,12.3591000000,2.2617329010,-2.56139,-61457.708987,0.00000,-4745.628731,0.00000,2445.86063,4981.42538,45.99447,98295.62964388793625,23-dmb_433K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_2SH,84.8844000000,5.6552587715,-26.54900,-277668.641183,0.00000,-101363.649606,0.00000,10787.40161,-134581.38451,292.65489,98295.62964388793625,23-dmb_433K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_9_2B_2OH,10.5382000000,2.1212662245,-1.79171,-28989.626074,0.00000,-1834.365816,0.00000,1010.05158,-955.74945,48.68533,98295.62964388793625,23-dmb_433K_1Bar
OPT_lvtb_sym_5_on_9_sym_5_mc_2_1B_2OH,65.1402000000,5.0287922571,-19.83014,-199322.163421,0.00000,-60199.452992,0.00000,8609.14782,-72510.83710,240.36090,98295.62964388793625,23-dmb_433K_1Bar
OPT_lvtb_sym_5_on_9_sym_5_mc_2_2B_2OH,10.1468000000,2.0424801320,-1.63380,-26126.137119,0.00000,-1826.173446,0.00000,967.39789,971.53300,46.62508,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_1_1B_4CN_1B_4CN_1B_4CN,31.3908000000,4.4726401325,-24.06214,-112691.811953,0.00000,-27789.955326,0.00000,3929.99957,-50316.67450,244.39799,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_1_2B_4F_2B_4F_2B_4F,13.7968000000,1.3939019450,-0.06581,-31139.562951,0.00000,-2165.224169,0.00000,1311.62749,6209.43817,40.38709,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2CN_1B_2CN_1B_2CN,35.8736000000,6.1912557730,-21.86427,-116085.197952,0.00000,-36464.177490,0.00000,3954.24014,-49156.37499,275.07341,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2OH_1B_2OH_1B_2OH,37.7092000000,7.0329996793,-20.52383,-108252.157333,0.00000,-40763.068047,0.00000,4315.19299,-40696.93136,288.77233,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_4CN_1B_4CN_ntn_edge,24.1895000000,3.8456122767,-23.56315,-384024.187394,0.00000,-77613.940433,0.00000,10863.41638,-184889.39153,226.45681,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2Br_ntn_edge_2B_2Br,67.0262000000,2.5741013327,-30.27861,-319843.887412,0.00000,-62403.333053,0.00000,6480.10673,-190869.55576,243.48614,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2CN_ntn_edge_ntn_edge,75.8678000000,5.0225033886,-34.02520,-342218.906701,0.00000,-83048.141799,0.00000,8363.04497,-207731.90366,321.58703,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2NO2_ntn_edge_ntn_edge,67.6378000000,4.1280792503,-33.04682,-302484.948234,0.00000,-66228.149421,0.00000,9002.43036,-173353.60348,287.25124,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_4Br_ntn_edge_ntn_edge,69.6044000000,2.9488889094,-32.47572,-350767.888255,0.00000,-72432.530234,0.00000,5201.06626,-225405.41037,297.28803,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2Br_ntn_edge,39.7133500000,3.0503351573,-37.96972,-828709.599412,0.00000,-153919.385367,0.00000,15024.15132,-529016.69958,280.15453,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2OH_1B_2OH,47.9852000000,4.8672731208,-31.84979,-204019.436042,0.00000,-47315.406526,0.00000,5234.07320,-114130.05779,278.54974,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_2B_2CF3_2B_2CF3,73.6266000000,3.2719560199,-21.00639,-285327.876704,0.00000,-58860.276281,0.00000,8812.58327,-133574.24985,216.83510,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_2B_4CN_2B_4CN,68.5832000000,3.4945645707,-18.95885,-239924.915995,0.00000,-55898.229923,0.00000,8030.06986,-100056.62966,200.06301,98295.62964388793625,23-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge_1B_2NO2,62.6464000000,2.2818096318,-33.50131,-393110.810345,0.00000,-30842.540668,0.00000,5671.06561,-246430.50737,217.25438,98295.62964388793625,23-dmb_433K_1Bar
OPT_mrc_sym_6_mc_3_1AN_C_1B_2Br_1B_2Br,61.3562000000,1.7407598135,-37.20934,-377891.722802,0.00000,-37421.649453,0.00000,5586.96186,-237790.68812,210.53929,98295.62964388793625,23-dmb_433K_1Bar
OPT_mrc_sym_6_mc_3_1AN_C_1B_2OH_1B_2OH,72.7960000000,3.4405820909,-36.91078,-382565.417979,0.00000,-56508.027802,0.00000,5356.82858,-228566.27840,249.69227,98295.62964388793625,23-dmb_433K_1Bar
OPT_mrc_sym_6_mc_3_1AN_C_1B_4H_ntn_edge,50.9138000000,3.1127293459,-43.09922,-287512.096516,0.00000,-33220.983439,0.00000,6216.33594,-176420.71095,231.12247,98295.62964388793625,23-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_1B_2Br,136.9822000000,3.7018776001,-15.90054,-381511.643686,0.00000,-123160.573420,0.00000,23011.63526,-111830.25251,235.92810,98295.62964388793625,23-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_1B_4H,71.3798000000,3.2659900997,-6.98237,-168491.841619,0.00000,-36637.524641,0.00000,6187.27579,298.02486,123.47270,98295.62964388793625,23-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_2B_4H,7.3980000000,2.0295795966,0.91324,-16079.579611,0.00000,-1186.428523,0.00000,800.05659,4002.86145,37.40467,98295.62964388793625,23-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_11_1B_4F,167.4678000000,6.3807069904,-25.17413,-526117.032532,0.00000,-196370.942971,0.00000,23663.43714,-244361.24294,315.78140,98295.62964388793625,23-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_1B_2Br,88.4326000000,2.8068281704,-30.84433,-345876.673568,0.00000,-90486.861299,0.00000,11187.31778,-182732.55665,248.54823,98295.62964388793625,23-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_2Br,17.4300000000,2.5841639262,-7.28300,-48269.399008,0.00000,-9174.257276,0.00000,1655.38941,-7394.58033,130.58007,98295.62964388793625,23-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_4CN,8.9836000000,1.6764038888,-5.87550,-23617.127658,0.00000,-2783.348877,0.00000,794.73719,-657.04821,65.42377,98295.62964388793625,23-dmb_433K_1Bar
OPT_nbob_sym_5_on_9_sym_5_mc_2_1B_2OH,102.2358000000,5.2617032129,-26.91313,-359657.033707,0.00000,-102779.794691,0.00000,13285.72488,-168348.01983,274.10343,98295.62964388793625,23-dmb_433K_1Bar
OPT_nbob_sym_5_on_9_sym_5_mc_2_2B_2NH2,14.9532000000,4.0648686292,-4.82316,-38802.660652,0.00000,-6521.026861,0.00000,1404.98779,-2167.66946,107.38100,98295.62964388793625,23-dmb_433K_1Bar
OPT_pcu_sym_6_mc_3_1B_2NO2,25.4244000000,3.0559185031,-22.02808,-90927.184347,0.00000,-19133.247731,0.00000,3115.44499,-37246.99651,209.50485,98295.62964388793625,23-dmb_433K_1Bar
OPT_pcu_sym_6_mc_3_2B_2CN,36.4618000000,3.5103095583,-6.62395,-102250.527481,0.00000,-16086.034715,0.00000,3270.11819,-12971.13420,126.23977,98295.62964388793625,23-dmb_433K_1Bar
OPT_phx_sym_5_mc_2_sym_3_on_2_1B_2NH2_1B_2NH2,112.5680000000,9.5338366243,-22.51947,-326625.803346,0.00000,-136093.262624,0.00000,14353.70427,-140943.10153,321.09455,98295.62964388793625,23-dmb_433K_1Bar
OPT_pts_sym_5_mc_2_1AN_C_1B_2F,58.5568000000,4.7937688392,-27.40238,-213036.571810,0.00000,-62809.526134,0.00000,6090.74169,-107744.28652,290.39202,98295.62964388793625,23-dmb_433K_1Bar
OPT_pts_sym_5_mc_2_1AN_C_2B_2NH2,28.0306000000,3.0097847053,-4.15238,-75325.147978,0.00000,-8841.163981,0.00000,2212.01237,-3164.14129,79.89572,98295.62964388793625,23-dmb_433K_1Bar
