MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
SR_tfe_v1-3c_triazine_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_2B_2SH_Ch_ntn_edge_1x1x1,429.8050000000,74.1006532668,-2.98681,-118471.372843,0.00000,-34803.515049,-1532.64946,16290.67992,-154807.53735,51.77565,8016139.59684940520674,h2_77K_100Bar
SR_tfm_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_v3-3c_B_Ch_2B_2CN_Ch_1x1x1,1715.1345000000,108.6796989330,-2.07398,-285902.903718,0.00000,-116062.497179,-4518.80603,50159.99677,-406484.20693,42.20772,8016139.59684940520674,h2_77K_100Bar
SR_tfn_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1B_2Br_Ch_1x1x2,416.6821250000,43.5195612698,-3.22782,-446154.886261,0.00000,-135447.126795,-5992.54146,42559.33609,-587594.55451,51.51064,8016139.59684940520674,h2_77K_100Bar
SR_tfn_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_1B_2CH3_Ch_ntn_edge_2x2x2,1064.5175000000,51.8523184659,-4.03282,-367924.432029,0.00000,-90231.096126,-4197.56959,30458.83142,-462353.09774,54.12304,8016139.59684940520674,h2_77K_100Bar
SR_tfo_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_1DoU_Ch_ntn_edge_1B_4H_Ch_2x1x2,533.3260000000,36.4438227294,-4.49901,-209549.347726,0.00000,-43321.553218,-2166.03021,12445.15247,-255036.93116,52.22462,8016139.59684940520674,h2_77K_100Bar
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2CF3_Ch_ntn_edge_1x1x3,773.7895000000,63.6046671053,-2.17845,-155525.399440,0.00000,-49928.872545,-2030.12607,19140.60201,-207484.39806,39.87197,8016139.59684940520674,h2_77K_100Bar
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_pyrrole_Ch_ntn_edge_2B_2CN_Ch_1x1x2,479.5015000000,53.6268210571,-2.98512,-139832.021411,0.00000,-34696.441581,-1545.97356,21355.54264,-176074.43656,45.54703,8016139.59684940520674,h2_77K_100Bar
SR_tfp_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1B_4CN_Ch_1x1x2,793.0670000000,84.6129482140,-1.82086,-138952.702442,0.00000,-52007.868116,-2148.49964,16719.76897,-193109.07020,40.13709,8016139.59684940520674,h2_77K_100Bar
SR_tfp_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-3c_triazine_Ch_ntn_edge_1B_2CF3_Ch_1x1x2,418.7870000000,51.3355806927,-2.54432,-106162.949138,0.00000,-30001.778904,-1343.03894,13430.20698,-137507.76698,45.03877,8016139.59684940520674,h2_77K_100Bar
SR_the_v1-3c_triazine_Ch_v2-8c_Zr_1_Ch_1B_2OH_Ch_1x1x1,321.7660000000,47.7872264994,-2.58185,-82184.911342,0.00000,-23086.490880,-957.96878,10690.04827,-106229.37100,44.15548,8016139.59684940520674,h2_77K_100Bar
