MOF_name,molecule,fugacity,loading
SR_ptt_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_1B_4H_Ch_1TrU_Ch_1x3x1,H2,499640.89963272936,2.9617694128
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_B_Ch_v4-4c_bicyclooctane_Ch_1TrU_Ch_ntn_edge_2x2x2,H2,499640.89963272936,2.1786897386
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_pyrrole_Ch_v4-4c_bicyclooctane_Ch_2B_2F_Ch_1x1x1,H2,499640.89963272936,2.9110714747
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_triazine_Ch_v4-4c_bicyclooctane_Ch_2B_fused_Ch_ntn_edge_1x1x1,H2,499640.89963272936,2.306602482
SR_qza_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2B_2CN_Ch_ntn_edge_2x2x1,H2,499640.89963272936,2.6347632755
SR_rhr_v1-4c_Cu_1_Ch_2B_2CH3_Ch_1x1x1,H2,499640.89963272936,3.1977940799
SR_rnb_v1-6c_Cr_1_Ch_v2-3c_pyrrole_Ch_v3-3c_pyrrole_Ch_v4-3c_pyrrole_Ch_ntn_edge_2B_2F_Ch_1x1x1,H2,499640.89963272936,2.4067091878
SR_rnb_v1-6c_Zn_1_Ch_v2-3c_pyrrole_Ch_v3-3c_pyrrole_Ch_v4-3c_pyrrole_Ch_2B_2CN_Ch_1x1x1,H2,499640.89963272936,3.1726009758
SR_rtl_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_1B_2NO2_Ch_1x1x2,H2,499640.89963272936,1.7157265394
SR_sbr_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_ntn_edge_1B_2OH_Ch_1x2x2,H2,499640.89963272936,1.9579586621
SR_sku_v1-4c_bicyclooctane_Ch_v2-6c_Zn_1_Ch_1DoU_Ch_1TrU_Ch_1x1x1,H2,499640.89963272936,2.3871657838
SR_smh_v1-6c_Zr_1_Ch_1B_4Br_Ch_1x1x1,H2,499640.89963272936,0.9529877811
SR_snk_v1-6c_Zn_1_Ch_1B_2NH2_Ch_1x1x2,H2,499640.89963272936,1.8457661395
SR_snl_v1-6c_Zn_1_Ch_1B_2SH_Ch_1x1x2,H2,499640.89963272936,1.7178639451
SR_son_v1-6c_Zr_1_Ch_1B_2CH3_Ch_1x1x1,H2,499640.89963272936,1.3036339254
SR_ssa_v1-4c_pyrene_Ch_v2-4c_Cu_1_Ch_1TrU_Ch_1x1x1,H2,499640.89963272936,2.5168683385
SR_ssd_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_2SH_Ch_2x2x2,H2,499640.89963272936,1.3457053028
SR_ssde_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_2B_2F_Ch_ntn_edge_1x1x1,H2,499640.89963272936,2.6359254635
SR_ssee_v1-4c_Cu_1_Ch_v2-4c_B_Ch_v3-4c_bicyclooctane_Ch_1B_2CH3_Ch_ntn_edge_1x1x2,H2,499640.89963272936,2.3996389435
SR_ssee_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_1anC_Ch_4B_fused_8H_Ch_1x1x2,H2,499640.89963272936,3.1102099831
SR_ssf_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_ntn_edge_1TrU_Ch_1B_4H_Ch_1x1x2,H2,499640.89963272936,1.3024485377
SR_sste_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_2B_4F_Ch_1x1x1,H2,499640.89963272936,2.4231473217
SR_std_v1-6c_bicyclooctane_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_1DoU_Ch_1TrU_Ch_3x3x1,H2,499640.89963272936,2.6709790747
SR_stu_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_2B_2CH3_Ch_ntn_edge_1x1x1,H2,499640.89963272936,2.725182448
SR_sur_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_1B_2CF3_Ch_ntn_edge_1x2x1,H2,499640.89963272936,1.7182672299
SR_svnd_v1-6c_Zr_1_Ch_v2-3c_triazine_Ch_ntn_edge_1B_2NO2_Ch_1x1x1,H2,499640.89963272936,1.6444530501
SR_tbo_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1B_2NH2_Ch_1x1x1,H2,499640.89963272936,2.4925004169
SR_tfb_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_4Br_Ch_1x1x1,H2,499640.89963272936,1.6091041628
SR_tfe_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1B_2CN_Ch_ntn_edge_1x1x1,H2,499640.89963272936,2.7109881397
SR_tfe_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_1B_2CH3_Ch_1x1x1,H2,499640.89963272936,3.0549435798
SR_tfe_v1-3c_triazine_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_2B_2SH_Ch_ntn_edge_1x1x1,H2,499640.89963272936,2.9419237732
SR_tfm_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_v3-3c_B_Ch_2B_2CN_Ch_1x1x1,H2,499640.89963272936,3.3277141874
SR_tfn_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1B_2Br_Ch_1x1x2,H2,499640.89963272936,1.4649185308
SR_tfn_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_1B_2CH3_Ch_ntn_edge_2x2x2,H2,499640.89963272936,2.010833463
SR_tfo_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_1DoU_Ch_ntn_edge_1B_4H_Ch_2x1x2,H2,499640.89963272936,1.8281156169
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2CF3_Ch_ntn_edge_1x1x3,H2,499640.89963272936,2.2030956581
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_pyrrole_Ch_ntn_edge_2B_2CN_Ch_1x1x2,H2,499640.89963272936,2.4361822499
SR_tfp_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1B_4CN_Ch_1x1x2,H2,499640.89963272936,2.8118358855
SR_tfp_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-3c_triazine_Ch_ntn_edge_1B_2CF3_Ch_1x1x2,H2,499640.89963272936,2.1023970287
SR_the_v1-3c_triazine_Ch_v2-8c_Zr_1_Ch_1B_2OH_Ch_1x1x1,H2,499640.89963272936,1.7809974335
SR_tru_v1-3c_pyrrole_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-3c_triazine_Ch_v5-4c_Cu_1_Ch_1B_2CH3_Ch_ntn_edge_1x1x1,H2,499640.89963272936,2.4455982381
SR_tsa_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-6c_Zn_1_Ch_1B_2CF3_Ch_ntn_edge_2x2x2,H2,499640.89963272936,1.6186180102
