MOF_name,molecule,fugacity,loading
SR_std_v1-6c_bicyclooctane_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_1DoU_Ch_1TrU_Ch_3x3x1,CO2,99529.86363115793,4.6109430576
SR_stu_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_2B_2CH3_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,1.0738604816
SR_sur_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_1B_2CF3_Ch_ntn_edge_1x2x1,CO2,99529.86363115793,0.8844040782
SR_svnd_v1-6c_Zr_1_Ch_v2-3c_triazine_Ch_ntn_edge_1B_2NO2_Ch_1x1x1,CO2,99529.86363115793,1.8898010341
SR_tbo_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1B_2NH2_Ch_1x1x1,CO2,99529.86363115793,1.2747813749
SR_tfb_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_4Br_Ch_1x1x1,CO2,99529.86363115793,2.6415926724
SR_tfe_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1B_2CN_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,1.8882479102
SR_tfe_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_1B_2CH3_Ch_1x1x1,CO2,99529.86363115793,1.4661605851
SR_tfe_v1-3c_triazine_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_2B_2SH_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,1.6946749837
SR_tfm_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_v3-3c_B_Ch_2B_2CN_Ch_1x1x1,CO2,99529.86363115793,1.3178423654
SR_tfn_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1B_2Br_Ch_1x1x2,CO2,99529.86363115793,0.542101322
SR_tfn_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_1B_2CH3_Ch_ntn_edge_2x2x2,CO2,99529.86363115793,1.0628259733
SR_tfo_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_1DoU_Ch_ntn_edge_1B_4H_Ch_2x1x2,CO2,99529.86363115793,1.7839314297
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2CF3_Ch_ntn_edge_1x1x3,CO2,99529.86363115793,0.8872881043
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_pyrrole_Ch_ntn_edge_2B_2CN_Ch_1x1x2,CO2,99529.86363115793,2.0346589742
SR_tfp_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1B_4CN_Ch_1x1x2,CO2,99529.86363115793,1.6678758501
SR_tfp_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-3c_triazine_Ch_ntn_edge_1B_2CF3_Ch_1x1x2,CO2,99529.86363115793,1.1016653592
SR_the_v1-3c_triazine_Ch_v2-8c_Zr_1_Ch_1B_2OH_Ch_1x1x1,CO2,99529.86363115793,1.5115309772
SR_tru_v1-3c_pyrrole_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-3c_triazine_Ch_v5-4c_Cu_1_Ch_1B_2CH3_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,2.6529527912
SR_tsa_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-6c_Zn_1_Ch_1B_2CF3_Ch_ntn_edge_2x2x2,CO2,99529.86363115793,1.7976437613
SR_tsa_v1-3c_triazine_Ch_v2-3c_B_Ch_v3-6c_Zn_1_Ch_1B_2F_Ch_ntn_edge_2x2x2,CO2,99529.86363115793,0.7796680209
